interaction_id,user_id,food_id,interaction_type,rating,timestamp
I02468,U015,F091,like,,2026-02-01T16:40:00
I02469,U037,F061,dislike,,2026-01-13T13:06:00
I02470,U049,F019,dislike,,2026-03-04T15:47:00
I02471,U039,F094,skip,,2026-01-25T09:25:00
I02472,U046,F019,skip,,2026-03-02T08:25:00
I02473,U015,F082,like,,2026-03-21T16:28:00
I02474,U036,F019,click,,2026-03-04T10:43:00
I02475,U039,F069,click,,2026-01-25T20:23:00
I02476,U039,F016,like,,2026-01-25T17:52:00
I02477,U033,F037,like,,2026-03-31T00:22:00
I02478,U020,F034,like,,2026-01-04T22:14:00
I02479,U042,F098,like,,2026-01-19T15:14:00
I02480,U041,F049,skip,,2026-02-10T03:40:00
I02481,U018,F059,click,,2026-02-28T09:43:00
I02482,U011,F076,rating,4,2026-01-07T11:08:00
I02483,U036,F062,dislike,,2026-02-18T18:46:00
I02484,U002,F081,like,,2026-01-23T11:08:00
I02485,U040,F098,like,,2026-03-14T19:24:00
I02486,U003,F066,click,,2026-01-17T16:57:00
I02487,U005,F009,like,,2026-01-21T08:01:00
I02488,U006,F097,dislike,,2026-01-11T14:05:00
I02489,U022,F097,like,,2026-01-08T17:54:00
I02490,U027,F083,skip,,2026-03-12T03:03:00
I02491,U014,F058,click,,2026-02-03T07:45:00
I02492,U016,F008,skip,,2026-01-07T21:56:00
I02493,U045,F029,like,,2026-01-30T05:12:00
I02494,U009,F065,like,,2026-03-23T22:52:00
I02495,U026,F003,dislike,,2026-01-04T22:51:00
I02496,U046,F090,dislike,,2026-01-26T20:07:00
I02497,U003,F027,skip,,2026-02-14T23:57:00
I02498,U006,F075,skip,,2026-01-22T13:33:00
I02499,U014,F020,rating,5,2026-02-04T18:59:00
I02500,U024,F066,click,,2026-03-19T08:44:00
I02501,U022,F026,like,,2026-01-16T22:12:00
I02502,U019,F058,save,,2026-03-25T22:55:00
I02503,U033,F099,like,,2026-01-06T13:13:00
I02504,U007,F096,dislike,,2026-03-14T10:11:00
I02505,U045,F087,save,,2026-02-08T12:19:00
I02506,U030,F007,dislike,,2026-02-02T07:24:00
I02507,U033,F004,dislike,,2026-01-24T11:23:00
I02508,U014,F064,dislike,,2026-02-11T15:37:00
I02509,U026,F078,click,,2026-03-03T19:08:00
I02510,U039,F037,skip,,2026-02-01T02:39:00
I02511,U040,F014,click,,2026-03-21T01:42:00
I02512,U001,F036,dislike,,2026-02-18T19:23:00
I02513,U011,F013,like,,2026-01-25T14:26:00
I02514,U048,F048,like,,2026-01-03T10:09:00
I02515,U050,F005,dislike,,2026-02-03T15:35:00
I02516,U014,F016,skip,,2026-03-29T01:02:00
I02517,U031,F023,like,,2026-01-31T15:32:00
I02518,U038,F089,dislike,,2026-03-31T19:13:00
I02519,U031,F009,dislike,,2026-01-09T13:34:00
I02520,U044,F049,save,,2026-03-01T14:04:00
I02521,U012,F002,dislike,,2026-01-09T09:35:00
I02522,U046,F037,dislike,,2026-02-04T00:49:00
I02523,U043,F035,dislike,,2026-03-30T15:17:00
I02524,U001,F084,save,,2026-02-25T19:04:00
I02525,U045,F063,click,,2026-01-07T09:46:00
I02526,U024,F012,save,,2026-03-02T18:35:00
I02527,U011,F048,dislike,,2026-03-12T18:27:00
I02528,U010,F042,dislike,,2026-01-23T19:48:00
I02529,U026,F048,dislike,,2026-02-07T05:02:00
I02530,U044,F097,skip,,2026-02-22T12:17:00
I02531,U028,F012,click,,2026-02-12T12:14:00
I02532,U042,F060,skip,,2026-03-29T05:36:00
I02533,U003,F044,click,,2026-03-22T04:57:00
I02534,U039,F044,click,,2026-01-21T19:34:00
I02535,U009,F027,dislike,,2026-02-23T03:49:00
I02536,U033,F070,like,,2026-01-01T08:41:00
I02537,U036,F086,skip,,2026-03-29T11:25:00
I02538,U032,F015,click,,2026-02-17T18:43:00
I02539,U026,F067,dislike,,2026-03-15T11:59:00
I02540,U048,F053,click,,2026-01-29T21:51:00
I02541,U042,F059,save,,2026-01-25T00:01:00
I02542,U033,F014,rating,5,2026-01-31T13:51:00
I02543,U020,F027,dislike,,2026-01-25T00:48:00
I02544,U002,F004,like,,2026-03-29T02:26:00
I02545,U005,F033,dislike,,2026-02-15T22:34:00
I02546,U026,F002,dislike,,2026-02-19T12:47:00
I02547,U014,F039,skip,,2026-03-03T21:40:00
I02548,U040,F076,save,,2026-01-05T17:03:00
I02549,U021,F045,click,,2026-02-19T18:23:00
I02550,U050,F013,skip,,2026-02-14T23:22:00
I02551,U032,F004,click,,2026-01-12T16:12:00
I02552,U017,F070,like,,2026-03-22T03:12:00
I02553,U030,F049,dislike,,2026-03-02T01:10:00
I02554,U021,F040,skip,,2026-02-27T07:23:00
I02555,U040,F053,save,,2026-03-17T23:02:00
I02556,U050,F004,skip,,2026-03-06T06:11:00
I02557,U030,F036,dislike,,2026-03-10T22:18:00
I02558,U047,F007,dislike,,2026-03-08T16:45:00
I02559,U012,F058,like,,2026-02-07T20:31:00
I02560,U022,F055,like,,2026-01-10T06:47:00
I02561,U031,F063,like,,2026-03-25T06:01:00
I02562,U050,F049,like,,2026-02-13T23:18:00
I02563,U038,F064,like,,2026-03-31T03:57:00
I02564,U007,F022,click,,2026-03-19T19:12:00
I02565,U002,F057,click,,2026-02-25T00:42:00
I02566,U046,F068,dislike,,2026-03-11T03:37:00
I02567,U027,F061,like,,2026-03-31T14:24:00
I02568,U005,F009,click,,2026-03-27T12:12:00
I02569,U031,F052,dislike,,2026-01-18T04:07:00
I02570,U002,F021,like,,2026-01-26T15:13:00
I02571,U043,F070,like,,2026-01-09T22:24:00
I02572,U012,F075,save,,2026-01-30T06:54:00
I02573,U010,F039,click,,2026-01-02T12:41:00
I02574,U004,F066,dislike,,2026-03-27T09:04:00
I02575,U038,F068,click,,2026-01-18T10:54:00
I02576,U016,F062,dislike,,2026-03-02T16:19:00
I02577,U031,F028,like,,2026-03-23T21:24:00
I02578,U035,F010,like,,2026-03-07T04:57:00
I02579,U049,F009,click,,2026-01-10T19:19:00
I02580,U011,F032,skip,,2026-03-22T12:20:00
I02581,U015,F034,click,,2026-01-06T10:56:00
I02582,U050,F051,save,,2026-02-17T13:20:00
I02583,U029,F078,dislike,,2026-01-17T16:21:00
I02584,U040,F066,skip,,2026-03-23T05:22:00
I02585,U016,F077,save,,2026-01-10T14:46:00
I02586,U039,F004,save,,2026-01-19T21:53:00
I02587,U003,F048,dislike,,2026-03-25T11:39:00
I02588,U020,F069,rating,5,2026-03-07T16:38:00
I02589,U025,F097,skip,,2026-03-30T19:07:00
I02590,U044,F078,skip,,2026-01-18T16:01:00
I02591,U022,F012,click,,2026-03-10T17:38:00
I02592,U040,F081,save,,2026-02-04T09:51:00
I02593,U039,F066,rating,5,2026-01-31T19:19:00
I02594,U013,F045,dislike,,2026-02-12T17:40:00
I02595,U044,F053,save,,2026-03-27T22:29:00
I02596,U013,F099,skip,,2026-03-30T10:04:00
I02597,U013,F088,skip,,2026-03-12T10:57:00
I02598,U014,F060,dislike,,2026-02-07T21:47:00
I02599,U016,F027,skip,,2026-02-13T06:14:00
I02600,U042,F064,like,,2026-02-04T19:23:00
I02601,U030,F069,like,,2026-01-10T08:37:00
I02602,U008,F049,click,,2026-01-01T02:16:00
I02603,U013,F033,skip,,2026-03-12T19:55:00
I02604,U018,F066,dislike,,2026-01-07T14:35:00
I02605,U041,F063,skip,,2026-02-19T10:41:00
I02606,U008,F018,like,,2026-01-07T01:24:00
I02607,U005,F036,save,,2026-01-17T03:16:00
I02608,U048,F088,dislike,,2026-03-26T19:20:00
I02609,U004,F002,rating,5,2026-02-06T14:40:00
I02610,U016,F030,save,,2026-02-04T18:51:00
I02611,U023,F031,save,,2026-02-10T07:30:00
I02612,U011,F050,save,,2026-01-21T03:06:00
I02613,U037,F095,rating,5,2026-01-16T03:15:00
I02614,U016,F053,save,,2026-01-22T05:55:00
I02615,U015,F036,like,,2026-02-09T14:51:00
I02616,U038,F077,skip,,2026-01-30T03:25:00
I02617,U006,F053,skip,,2026-02-19T20:59:00
I02618,U049,F049,click,,2026-01-27T22:58:00
I02619,U032,F056,skip,,2026-02-11T00:42:00
I02620,U032,F065,click,,2026-03-19T07:00:00
I02621,U024,F019,skip,,2026-03-31T23:19:00
I02622,U025,F022,dislike,,2026-02-10T12:03:00
I02623,U026,F036,like,,2026-01-30T12:57:00
I02624,U039,F061,skip,,2026-03-14T08:19:00
I02625,U042,F090,click,,2026-01-03T13:16:00
I02626,U037,F045,like,,2026-02-25T15:12:00
I02627,U028,F012,like,,2026-02-04T12:30:00
I02628,U017,F062,like,,2026-03-16T22:00:00
I02629,U034,F077,dislike,,2026-01-05T13:01:00
I02630,U024,F007,dislike,,2026-01-21T03:09:00
I02631,U040,F090,dislike,,2026-03-09T08:42:00
I02632,U029,F020,click,,2026-02-05T06:20:00
I02633,U015,F053,save,,2026-01-30T03:08:00
I02634,U040,F007,skip,,2026-01-23T09:50:00
I02635,U036,F061,click,,2026-01-31T00:35:00
I02636,U013,F078,dislike,,2026-01-13T09:11:00
I02637,U012,F069,save,,2026-02-17T06:06:00
I02638,U010,F069,dislike,,2026-01-02T11:06:00
I02639,U011,F099,click,,2026-03-06T17:13:00
I02640,U004,F051,dislike,,2026-01-20T04:30:00
I02641,U016,F078,skip,,2026-02-05T15:47:00
I02642,U016,F059,like,,2026-02-01T05:31:00
I02643,U041,F078,dislike,,2026-02-18T04:38:00
I02644,U001,F037,click,,2026-03-28T13:28:00
I02645,U036,F070,click,,2026-03-01T22:05:00
I02646,U034,F046,save,,2026-02-21T08:34:00
I02647,U034,F053,click,,2026-01-17T01:14:00
I02648,U014,F010,like,,2026-02-08T03:56:00
I02649,U039,F053,dislike,,2026-01-04T10:44:00
I02650,U032,F026,dislike,,2026-03-23T05:01:00
I02651,U029,F076,skip,,2026-03-25T10:18:00
I02652,U026,F032,rating,5,2026-02-02T16:36:00
I02653,U026,F060,dislike,,2026-01-27T15:48:00
I02654,U009,F054,dislike,,2026-01-19T21:50:00
I02655,U007,F038,dislike,,2026-02-19T22:18:00
I02656,U028,F010,like,,2026-03-07T18:49:00
I02657,U031,F006,click,,2026-03-03T02:18:00
I02658,U023,F043,rating,4,2026-01-02T03:27:00
I02659,U010,F096,dislike,,2026-01-04T17:23:00
I02660,U014,F081,like,,2026-02-21T11:24:00
I02661,U040,F059,like,,2026-02-17T01:44:00
I02662,U034,F075,like,,2026-03-04T14:47:00
I02663,U049,F066,click,,2026-03-14T17:16:00
I02664,U005,F020,dislike,,2026-03-26T15:00:00
I02665,U047,F093,dislike,,2026-01-26T03:10:00
I02666,U040,F050,like,,2026-01-06T10:20:00
I02667,U001,F018,save,,2026-02-23T05:10:00
I02668,U028,F071,rating,4,2026-01-01T02:15:00
I02669,U011,F005,save,,2026-01-09T07:28:00
I02670,U030,F022,skip,,2026-01-11T22:50:00
I02671,U030,F044,click,,2026-03-02T08:48:00
I02672,U037,F072,rating,5,2026-03-22T22:41:00
I02673,U021,F068,save,,2026-03-17T17:45:00
I02674,U044,F036,skip,,2026-02-01T07:43:00
I02675,U002,F056,like,,2026-03-07T10:15:00
I02676,U032,F093,dislike,,2026-03-17T10:15:00
I02677,U017,F014,skip,,2026-01-29T08:29:00
I02678,U030,F020,skip,,2026-03-06T12:23:00
I02679,U027,F096,save,,2026-02-08T02:46:00
I02680,U016,F021,click,,2026-03-26T02:15:00
I02681,U050,F041,dislike,,2026-02-21T14:45:00
I02682,U010,F054,dislike,,2026-02-17T04:02:00
I02683,U020,F031,click,,2026-02-20T20:05:00
I02684,U014,F052,like,,2026-02-01T20:50:00
I02685,U011,F044,like,,2026-02-18T02:49:00
I02686,U007,F011,click,,2026-01-20T18:26:00
I02687,U028,F064,click,,2026-03-31T22:07:00
I02688,U010,F007,like,,2026-01-18T09:56:00
I02689,U024,F087,click,,2026-02-15T22:44:00
I02690,U037,F012,click,,2026-02-12T03:24:00
I02691,U003,F075,like,,2026-01-01T06:33:00
I02692,U011,F051,skip,,2026-02-04T20:15:00
I02693,U019,F079,dislike,,2026-03-20T09:42:00
I02694,U009,F009,click,,2026-01-21T21:57:00
I02695,U050,F090,save,,2026-01-29T23:31:00
I02696,U019,F005,like,,2026-01-21T23:43:00
I02697,U031,F058,save,,2026-02-07T22:18:00
I02698,U046,F052,click,,2026-02-09T22:44:00
I02699,U021,F027,like,,2026-01-20T01:15:00
I02700,U006,F008,dislike,,2026-01-14T15:19:00
I02701,U009,F020,dislike,,2026-02-12T23:28:00
I02702,U021,F075,save,,2026-02-22T04:11:00
I02703,U042,F086,skip,,2026-03-17T10:19:00
I02704,U046,F027,skip,,2026-02-16T05:20:00
I02705,U026,F025,dislike,,2026-02-02T13:17:00
I02706,U012,F064,click,,2026-02-11T15:20:00
I02707,U009,F042,skip,,2026-03-26T10:44:00
I02708,U049,F073,dislike,,2026-01-22T08:33:00
I02709,U027,F012,rating,4,2026-01-06T04:47:00
I02710,U016,F066,rating,4,2026-01-24T14:15:00
I02711,U003,F099,like,,2026-02-13T20:59:00
I02712,U024,F044,save,,2026-03-06T06:53:00
I02713,U014,F019,save,,2026-03-06T09:20:00
I02714,U034,F051,click,,2026-03-20T20:53:00
I02715,U013,F056,skip,,2026-01-06T15:31:00
I02716,U047,F076,skip,,2026-02-28T01:31:00
I02717,U019,F043,save,,2026-01-09T16:11:00
I02718,U027,F060,skip,,2026-01-30T10:45:00
I02719,U038,F029,dislike,,2026-03-25T01:19:00
I02720,U015,F086,dislike,,2026-02-03T00:08:00
I02721,U034,F030,rating,5,2026-01-31T13:33:00
I02722,U001,F056,like,,2026-02-05T18:16:00
I02723,U035,F054,click,,2026-03-23T10:27:00
I02724,U050,F077,skip,,2026-03-16T07:17:00
I02725,U035,F085,skip,,2026-01-31T13:16:00
I02726,U036,F093,save,,2026-01-26T00:29:00
I02727,U044,F055,save,,2026-03-03T00:42:00
I02728,U007,F017,skip,,2026-01-22T22:26:00
I02729,U019,F086,like,,2026-02-24T06:57:00
I02730,U047,F021,skip,,2026-02-06T10:33:00
I02731,U035,F089,dislike,,2026-01-20T04:08:00
I02732,U001,F031,click,,2026-02-04T06:06:00
I02733,U008,F098,like,,2026-03-10T15:52:00
I02734,U033,F016,save,,2026-01-11T12:09:00
I02735,U006,F046,click,,2026-03-11T08:32:00
I02736,U047,F003,skip,,2026-01-12T02:09:00
I02737,U011,F019,save,,2026-03-30T18:15:00
I02738,U013,F062,skip,,2026-02-14T01:01:00
I02739,U022,F050,skip,,2026-03-07T13:44:00
I02740,U014,F022,save,,2026-03-17T23:48:00
I02741,U005,F096,save,,2026-03-05T19:01:00
I02742,U050,F059,skip,,2026-01-26T01:25:00
I02743,U003,F058,save,,2026-01-03T22:41:00
I02744,U024,F084,click,,2026-01-01T10:45:00
I02745,U030,F011,like,,2026-03-08T19:09:00
I02746,U050,F015,skip,,2026-03-12T18:49:00
I02747,U047,F098,save,,2026-01-05T21:46:00
I02748,U021,F032,click,,2026-02-07T01:19:00
I02749,U007,F008,skip,,2026-01-18T23:45:00
I02750,U017,F049,dislike,,2026-02-22T02:32:00
I02751,U034,F047,like,,2026-02-08T13:53:00
I02752,U002,F004,dislike,,2026-01-12T04:41:00
I02753,U034,F078,dislike,,2026-01-15T03:14:00
I02754,U017,F099,click,,2026-01-24T19:40:00
I02755,U014,F075,dislike,,2026-02-05T10:37:00
I02756,U049,F071,click,,2026-01-11T18:44:00
I02757,U037,F089,click,,2026-03-26T10:09:00
I02758,U007,F052,dislike,,2026-02-23T03:10:00
I02759,U043,F043,like,,2026-01-09T03:13:00
I02760,U038,F001,save,,2026-03-02T12:19:00
I02761,U026,F070,like,,2026-03-13T08:27:00
I02762,U006,F043,skip,,2026-03-14T23:55:00
I02763,U007,F081,skip,,2026-01-17T05:46:00
I02764,U048,F088,click,,2026-01-01T23:15:00
I02765,U034,F035,skip,,2026-01-25T16:48:00
I02766,U036,F031,like,,2026-03-27T13:15:00
I02767,U013,F068,dislike,,2026-03-17T14:02:00
I02768,U038,F037,save,,2026-01-16T14:20:00
I02769,U017,F083,like,,2026-01-15T13:50:00
I02770,U038,F025,skip,,2026-03-15T06:17:00
I02771,U042,F075,save,,2026-01-17T01:22:00
I02772,U015,F032,skip,,2026-03-29T13:28:00
I02773,U009,F028,like,,2026-01-01T22:14:00
I02774,U014,F092,save,,2026-02-22T03:39:00
I02775,U022,F027,like,,2026-03-24T04:12:00
I02776,U024,F042,dislike,,2026-03-08T23:13:00
I02777,U018,F057,click,,2026-01-19T07:03:00
I02778,U025,F046,save,,2026-03-26T08:17:00
I02779,U032,F063,skip,,2026-02-02T00:06:00
I02780,U028,F060,click,,2026-01-08T15:39:00
I02781,U034,F038,like,,2026-02-06T04:48:00
I02782,U019,F036,click,,2026-03-02T18:04:00
I02783,U005,F076,like,,2026-01-29T15:20:00
I02784,U013,F089,click,,2026-02-19T09:12:00
I02785,U011,F062,rating,4,2026-01-31T22:01:00
I02786,U032,F050,rating,4,2026-01-15T09:08:00
I02787,U047,F048,skip,,2026-02-04T22:28:00
I02788,U034,F040,dislike,,2026-03-14T03:39:00
I02789,U016,F037,dislike,,2026-03-27T18:58:00
I02790,U040,F074,skip,,2026-01-24T21:25:00
I02791,U032,F068,rating,5,2026-03-30T18:54:00
I02792,U027,F073,save,,2026-01-24T03:42:00
I02793,U047,F040,skip,,2026-03-31T09:16:00
I02794,U038,F026,skip,,2026-03-19T19:17:00
I02795,U037,F046,save,,2026-01-26T08:21:00
I02796,U021,F006,dislike,,2026-01-31T18:10:00
I02797,U022,F064,rating,4,2026-03-30T02:36:00
I02798,U007,F073,dislike,,2026-01-06T06:59:00
I02799,U030,F053,click,,2026-01-14T23:14:00
I02800,U036,F057,dislike,,2026-01-28T07:27:00
I02801,U024,F013,like,,2026-03-17T13:57:00
I02802,U008,F036,click,,2026-01-27T03:11:00
I02803,U022,F031,dislike,,2026-02-02T20:25:00
I02804,U035,F096,skip,,2026-01-06T16:14:00
I02805,U045,F036,save,,2026-03-31T00:13:00
I02806,U032,F028,click,,2026-01-13T03:01:00
I02807,U033,F075,save,,2026-01-01T14:34:00
I02808,U045,F045,skip,,2026-03-13T23:45:00
I02809,U011,F004,click,,2026-03-15T00:43:00
I02810,U043,F036,click,,2026-01-30T01:32:00
I02811,U047,F023,like,,2026-01-17T10:04:00
I02812,U030,F008,dislike,,2026-01-18T01:04:00
I02813,U008,F093,dislike,,2026-03-22T10:13:00
I02814,U044,F056,like,,2026-01-21T16:10:00
I02815,U025,F001,like,,2026-01-23T23:21:00
I02816,U027,F014,like,,2026-01-10T05:14:00
I02817,U027,F014,save,,2026-01-22T09:05:00
I02818,U046,F067,click,,2026-03-09T20:11:00
I02819,U038,F043,dislike,,2026-03-18T18:11:00
I02820,U043,F073,like,,2026-01-23T20:51:00
I02821,U029,F036,save,,2026-01-03T06:41:00
I02822,U026,F038,save,,2026-01-12T19:50:00
I02823,U008,F089,like,,2026-03-31T18:12:00
I02824,U008,F072,rating,4,2026-01-07T17:40:00
I02825,U012,F069,skip,,2026-01-31T01:43:00
I02826,U033,F078,dislike,,2026-03-10T18:51:00
I02827,U006,F044,like,,2026-02-03T11:20:00
I02828,U036,F018,dislike,,2026-03-04T07:00:00
I02829,U009,F029,dislike,,2026-01-19T21:19:00
I02830,U029,F010,skip,,2026-01-11T10:59:00
I02831,U030,F022,click,,2026-02-13T01:01:00
I02832,U003,F098,like,,2026-03-27T23:34:00
I02833,U002,F093,like,,2026-03-23T19:59:00
I02834,U006,F011,skip,,2026-01-13T14:59:00
I02835,U035,F083,click,,2026-03-19T00:52:00
I02836,U047,F020,dislike,,2026-03-28T03:55:00
I02837,U033,F083,like,,2026-01-21T02:54:00
I02838,U035,F019,save,,2026-03-03T09:48:00
I02839,U032,F067,dislike,,2026-01-23T09:51:00
I02840,U033,F080,dislike,,2026-03-02T01:22:00
I02841,U033,F056,dislike,,2026-01-07T00:05:00
I02842,U043,F034,dislike,,2026-03-23T11:39:00
I02843,U006,F047,dislike,,2026-01-20T13:49:00
I02844,U025,F073,like,,2026-02-04T17:27:00
I02845,U015,F042,dislike,,2026-02-09T05:48:00
I02846,U037,F049,skip,,2026-01-06T21:20:00
I02847,U031,F007,dislike,,2026-03-19T20:57:00
I02848,U036,F059,skip,,2026-01-03T21:18:00
I02849,U050,F082,click,,2026-03-09T06:18:00
I02850,U009,F009,click,,2026-01-16T13:22:00
I02851,U017,F068,save,,2026-03-09T00:10:00
I02852,U017,F081,click,,2026-03-24T06:03:00
I02853,U036,F061,rating,4,2026-02-18T06:24:00
I02854,U034,F083,like,,2026-01-20T22:58:00
I02855,U005,F019,skip,,2026-02-07T05:49:00
I02856,U034,F074,skip,,2026-02-09T13:54:00
I02857,U020,F021,click,,2026-01-17T12:34:00
I02858,U047,F093,skip,,2026-01-14T10:34:00
I02859,U050,F033,click,,2026-02-19T09:57:00
I02860,U041,F050,rating,5,2026-02-07T01:26:00
I02861,U012,F052,skip,,2026-02-17T11:36:00
I02862,U035,F088,like,,2026-01-03T22:49:00
I02863,U006,F061,skip,,2026-02-05T09:55:00
I02864,U033,F074,skip,,2026-01-03T07:42:00
I02865,U047,F014,skip,,2026-03-06T17:42:00
I02866,U012,F036,click,,2026-03-01T20:49:00
I02867,U045,F008,dislike,,2026-02-07T23:26:00
I02868,U041,F008,dislike,,2026-01-27T07:22:00
I02869,U014,F098,dislike,,2026-03-09T08:47:00
I02870,U038,F041,dislike,,2026-01-29T04:49:00
I02871,U007,F012,save,,2026-03-09T15:55:00
I02872,U047,F016,skip,,2026-01-26T08:13:00
I02873,U038,F012,like,,2026-01-28T04:35:00
I02874,U026,F083,like,,2026-02-22T01:11:00
I02875,U047,F010,click,,2026-03-20T17:14:00
I02876,U032,F098,click,,2026-01-13T15:45:00
I02877,U033,F053,skip,,2026-03-09T00:17:00
I02878,U001,F024,like,,2026-01-04T20:00:00
I02879,U007,F043,like,,2026-01-17T20:23:00
I02880,U034,F002,like,,2026-03-02T21:44:00
I02881,U045,F064,like,,2026-03-18T04:05:00
I02882,U047,F054,click,,2026-03-29T07:17:00
I02883,U026,F048,dislike,,2026-01-08T02:36:00
I02884,U020,F078,like,,2026-03-09T21:49:00
I02885,U050,F074,skip,,2026-01-29T07:53:00
I02886,U026,F068,click,,2026-03-17T04:45:00
I02887,U049,F053,click,,2026-01-21T07:21:00
I02888,U039,F078,dislike,,2026-02-27T09:23:00
I02889,U022,F044,like,,2026-01-05T23:44:00
I02890,U048,F094,save,,2026-02-22T01:27:00
I02891,U024,F081,click,,2026-01-31T16:48:00
I02892,U026,F055,skip,,2026-01-06T17:43:00
I02893,U045,F013,like,,2026-01-03T01:26:00
I02894,U013,F008,dislike,,2026-02-19T13:34:00
I02895,U039,F012,skip,,2026-02-19T05:15:00
I02896,U044,F059,rating,4,2026-01-13T05:59:00
I02897,U050,F028,like,,2026-01-07T14:40:00
I02898,U033,F071,save,,2026-03-04T21:22:00
I02899,U032,F055,skip,,2026-01-19T21:12:00
I02900,U014,F068,dislike,,2026-01-06T03:57:00
I02901,U016,F039,dislike,,2026-03-09T15:16:00
I02902,U050,F025,dislike,,2026-03-27T18:46:00
I02903,U048,F068,like,,2026-01-30T22:01:00
I02904,U024,F079,dislike,,2026-03-27T12:38:00
I02905,U029,F089,skip,,2026-01-07T17:19:00
I02906,U024,F073,dislike,,2026-02-07T09:45:00
I02907,U037,F024,skip,,2026-02-27T08:42:00
I02908,U038,F022,skip,,2026-03-15T21:17:00
I02909,U041,F054,skip,,2026-02-18T22:25:00
I02910,U019,F071,skip,,2026-03-28T23:09:00
I02911,U049,F059,save,,2026-01-19T18:16:00
I02912,U024,F075,click,,2026-02-01T05:00:00
I02913,U022,F073,like,,2026-03-06T10:34:00
I02914,U037,F080,click,,2026-01-23T06:29:00
I02915,U007,F024,click,,2026-01-29T10:02:00
I02916,U050,F019,skip,,2026-03-14T19:06:00
I02917,U004,F053,dislike,,2026-03-13T16:08:00
I02918,U010,F051,skip,,2026-02-23T01:02:00
I02919,U042,F057,like,,2026-03-13T07:47:00
I02920,U034,F078,save,,2026-03-19T12:20:00
I02921,U042,F032,skip,,2026-03-26T19:09:00
I02922,U049,F003,click,,2026-01-01T11:45:00
I02923,U027,F085,like,,2026-03-30T19:19:00
I02924,U040,F056,save,,2026-01-19T13:51:00
I02925,U038,F098,skip,,2026-02-25T22:33:00
I02926,U018,F012,like,,2026-02-18T11:45:00
I02927,U027,F081,click,,2026-01-02T19:10:00
I02928,U031,F055,click,,2026-01-19T06:29:00
I02929,U034,F041,rating,4,2026-02-02T06:33:00
I02930,U050,F035,like,,2026-03-17T10:36:00
I02931,U033,F035,like,,2026-01-04T05:36:00
I02932,U031,F097,dislike,,2026-03-07T14:49:00
I02933,U039,F051,dislike,,2026-01-08T03:59:00
I02934,U049,F050,dislike,,2026-03-27T06:35:00
I02935,U040,F043,click,,2026-01-04T01:38:00
I02936,U005,F049,skip,,2026-02-05T02:44:00
I02937,U019,F081,click,,2026-02-11T01:51:00
I02938,U030,F053,click,,2026-03-08T06:41:00
I02939,U038,F057,skip,,2026-01-07T12:34:00
I02940,U015,F082,like,,2026-03-05T15:02:00
I02941,U029,F077,like,,2026-02-27T04:46:00
I02942,U047,F052,skip,,2026-01-17T20:21:00
I02943,U009,F045,click,,2026-03-04T21:20:00
I02944,U031,F050,click,,2026-03-14T23:52:00
I02945,U039,F009,dislike,,2026-02-20T17:53:00
I02946,U044,F069,click,,2026-01-26T06:55:00
I02947,U030,F030,like,,2026-02-10T12:12:00
I02948,U046,F022,click,,2026-02-21T03:42:00
I02949,U030,F070,skip,,2026-01-27T05:36:00
I02950,U044,F014,like,,2026-02-18T03:50:00
I02951,U015,F097,click,,2026-03-27T10:50:00
I02952,U009,F060,save,,2026-02-14T12:50:00
I02953,U008,F025,like,,2026-03-27T18:36:00
I02954,U019,F040,like,,2026-01-22T19:45:00
I02955,U021,F007,like,,2026-03-07T01:28:00
I02956,U007,F056,rating,4,2026-02-27T06:59:00
I02957,U044,F033,dislike,,2026-03-10T03:41:00
I02958,U010,F060,skip,,2026-03-07T05:48:00
I02959,U012,F010,like,,2026-01-12T16:46:00
I02960,U038,F069,dislike,,2026-01-25T08:54:00
I02961,U034,F054,save,,2026-03-04T23:26:00
I02962,U039,F057,like,,2026-01-30T18:24:00
I02963,U016,F015,dislike,,2026-03-29T10:52:00
I02964,U027,F004,save,,2026-02-27T00:46:00
I02965,U032,F090,skip,,2026-02-24T13:44:00
I02966,U044,F016,click,,2026-02-21T16:56:00
I02967,U016,F052,click,,2026-01-02T12:27:00
I02968,U049,F001,dislike,,2026-03-26T05:50:00
I02969,U012,F029,dislike,,2026-01-21T02:56:00
I02970,U026,F087,dislike,,2026-02-12T18:24:00
I02971,U029,F014,skip,,2026-01-20T02:29:00
I02972,U034,F084,dislike,,2026-03-15T04:44:00
I02973,U021,F073,save,,2026-03-18T01:20:00
I02974,U036,F076,skip,,2026-01-31T14:40:00
I02975,U040,F078,skip,,2026-01-03T05:24:00
I02976,U009,F005,skip,,2026-03-19T23:36:00
I02977,U047,F030,skip,,2026-03-18T23:36:00
I02978,U017,F065,skip,,2026-02-08T20:40:00
I02979,U022,F095,save,,2026-01-09T22:05:00
I02980,U006,F037,save,,2026-03-06T15:37:00
I02981,U049,F005,skip,,2026-02-15T06:06:00
I02982,U016,F070,like,,2026-01-26T18:24:00
I02983,U050,F085,rating,5,2026-02-05T12:59:00
I02984,U050,F010,dislike,,2026-03-22T22:39:00
I02985,U030,F064,skip,,2026-03-11T05:07:00
I02986,U040,F074,skip,,2026-01-20T04:25:00
I02987,U021,F067,skip,,2026-01-05T21:57:00
I02988,U035,F041,dislike,,2026-03-24T06:21:00
I02989,U044,F081,dislike,,2026-03-31T09:11:00
