food_id,knowledge_document,name,restaurant,category,food_type,meal_type,veg_status,dietary_tags,spice_level,cuisine,protein,flavor,base,price,price_flag,rating,area,city,source,image_url
lyl2__burger-buns-2pcs,"Burger Buns 2pcs is a main dish available at Jalal Sons - Main Market ( Gulberg 2) in Gulberg, Lahore. It falls under the Buns category, is of unconfirmed vegetarian/non-vegetarian status, and has an unspecified spice level. It is American cuisine. It is served with a burger_bun base. It is typically eaten as an anytime item. It is priced at PKR 128 and has a customer rating of 4.8/5.",Burger Buns 2pcs,Jalal Sons - Main Market ( Gulberg 2),Buns,main,anytime,uncertain,none,none,American,unknown,unknown,burger_bun,128.0,,4.8,Gulberg,Lahore,foodpanda/deliveryhero aggregator scrape,https://images.deliveryhero.io/image/global-menu-service/FP_PK/vendor/lyl2/product/42921642-d379-4d14-8c2f-786e439f7194.jpg
lyl2__butter-mono-cookies,"Butter & Mono Cookies is a dessert dish available at Jalal Sons - Main Market ( Gulberg 2) in Gulberg, Lahore. It falls under the Biscuits & Cookies category, is vegetarian, and has an unspecified spice level. It is Bakery cuisine. It is typically eaten as an anytime item. It is priced at PKR 624 and has a customer rating of 4.8/5.",Butter & Mono Cookies,Jalal Sons - Main Market ( Gulberg 2),Biscuits & Cookies,dessert,anytime,vegetarian,vegetarian,none,Bakery,vegetarian,unknown,unknown,624.0,,4.8,Gulberg,Lahore,foodpanda/deliveryhero aggregator scrape,https://images.deliveryhero.io/image/global-menu-service/FP_PK/vendor/lyl2/product/1dfc1f1c-1ad7-481f-9b08-52cad1f11e0e.jpg
lyl2__butter-mono-cookies-500gm,"Butter & Mono Cookies 500gm is a dessert dish available at Jalal Sons - Main Market ( Gulberg 2) in Gulberg, Lahore. It falls under the Biscuits & Cookies category, is vegetarian, and has an unspecified spice level. It is Bakery cuisine. It is typically eaten as an anytime item. It is priced at PKR 1249 and has a customer rating of 4.8/5.",Butter & Mono Cookies 500gm,Jalal Sons - Main Market ( Gulberg 2),Biscuits & Cookies,dessert,anytime,vegetarian,vegetarian,none,Bakery,vegetarian,unknown,unknown,1249.0,,4.8,Gulberg,Lahore,foodpanda/deliveryhero aggregator scrape,https://images.deliveryhero.io/image/global-menu-service/FP_PK/vendor/lyl2/product/103497610/afa805bd-c1f7-4614-b3e8-15e87dd7bc47.jpg
lyl2__butter-cake-rusk-250gm,"Butter Cake Rusk 250gm is a dessert dish available at Jalal Sons - Main Market ( Gulberg 2) in Gulberg, Lahore. It falls under the Cake Rusks category, is vegetarian, and has an unspecified spice level. It is Dessert cuisine. It is served with a cake base. Its flavor profile is sweet. It is typically eaten as an anytime item. It is priced at PKR 798 and has a customer rating of 4.8/5.",Butter Cake Rusk 250gm,Jalal Sons - Main Market ( Gulberg 2),Cake Rusks,dessert,anytime,vegetarian,vegetarian,none,Dessert,vegetarian,sweet,cake,798.0,,4.8,Gulberg,Lahore,foodpanda/deliveryhero aggregator scrape,https://images.deliveryhero.io/image/global-menu-service/FP_PK/vendor/lyl2/product/100497190/fb61232b-bda2-43ed-a709-566b7bc5022d.jpg
lyl2__butter-cookies-sugar-free-250gm,"Butter Cookies Sugar Free 250gm is a dessert dish available at Jalal Sons - Main Market ( Gulberg 2) in Gulberg, Lahore. It falls under the Biscuits & Cookies category, is vegetarian, and has an unspecified spice level. It is Bakery cuisine. Its flavor profile is sweet. It is typically eaten as an anytime item. It is priced at PKR 998 and has a customer rating of 4.8/5.",Butter Cookies Sugar Free 250gm,Jalal Sons - Main Market ( Gulberg 2),Biscuits & Cookies,dessert,anytime,vegetarian,vegetarian,none,Bakery,vegetarian,sweet,unknown,998.0,,4.8,Gulberg,Lahore,foodpanda/deliveryhero aggregator scrape,https://images.deliveryhero.io/image/global-menu-service/FP_PK/vendor/lyl2/product/102668073/1e7803e5-72a6-465b-9efd-a14489ba5f2c.jpg
lyl2__butter-sweet-twist-125gm,"Butter Sweet Twist 125gm is a dessert dish available at Jalal Sons - Main Market ( Gulberg 2) in Gulberg, Lahore. It falls under the Puff Pastries category, is vegetarian, and has an unspecified spice level. It is Dessert cuisine. Its flavor profile is sweet. It is typically eaten as an anytime item. It is priced at PKR 499 and has a customer rating of 4.8/5.",Butter Sweet Twist 125gm,Jalal Sons - Main Market ( Gulberg 2),Puff Pastries,dessert,anytime,vegetarian,vegetarian,none,Dessert,vegetarian,sweet,unknown,499.0,,4.8,Gulberg,Lahore,foodpanda/deliveryhero aggregator scrape,https://images.deliveryhero.io/image/global-menu-service/FP_PK/vendor/lyl2/product/b7442f86-ad83-4ab8-8e3f-a6b02f8e0c79.jpg
lyl2__cadbury-brownie,"Cadbury Brownie is a dessert dish available at Jalal Sons - Main Market ( Gulberg 2) in Gulberg, Lahore. It falls under the Brownies category, is vegetarian, and has an unspecified spice level. It is Dessert cuisine. Its flavor profile is sweet. It is typically eaten as an anytime item. It is priced at PKR 299 and has a customer rating of 4.8/5.",Cadbury Brownie,Jalal Sons - Main Market ( Gulberg 2),Brownies,dessert,anytime,vegetarian,vegetarian,none,Dessert,vegetarian,sweet,unknown,299.0,,4.8,Gulberg,Lahore,foodpanda/deliveryhero aggregator scrape,https://images.deliveryhero.io/image/global-menu-service/FP_PK/vendor/lyl2/product/05934014-1ff8-4fcc-a4c6-cb66f6df8aef.jpg
lyl2__can-cake,"Can Cake is a dessert dish available at Jalal Sons - Main Market ( Gulberg 2) in Gulberg, Lahore. It falls under the Jalal Sons Mega Deals category, is of unconfirmed vegetarian/non-vegetarian status, and has an unspecified spice level. It is Dessert cuisine. It is served with a cake base. Its flavor profile is sweet. It is typically eaten as an anytime item. It is priced at PKR 715 and has a customer rating of 4.8/5.",Can Cake,Jalal Sons - Main Market ( Gulberg 2),Jalal Sons Mega Deals,dessert,anytime,uncertain,none,none,Dessert,unknown,sweet,cake,715.008,,4.8,Gulberg,Lahore,foodpanda/deliveryhero aggregator scrape,https://images.deliveryhero.io/image/global-menu-service/FP_PK/vendor/lyl2/product/76f0a589-79a1-4ec4-8b11-959c8cbeda88.jpg
lyl2__cashewnut-bitesize-khatai-250gm,"Cashewnut Bitesize Khatai 250gm is a dessert dish available at Jalal Sons - Main Market ( Gulberg 2) in Gulberg, Lahore. It falls under the Biscuits & Cookies category, is vegetarian, and has an unspecified spice level. It is Dessert cuisine. It is typically eaten as an anytime item. It is priced at PKR 998 and has a customer rating of 4.8/5.",Cashewnut Bitesize Khatai 250gm,Jalal Sons - Main Market ( Gulberg 2),Biscuits & Cookies,dessert,anytime,vegetarian,vegetarian,none,Dessert,vegetarian,unknown,unknown,998.0,,4.8,Gulberg,Lahore,foodpanda/deliveryhero aggregator scrape,https://images.deliveryhero.io/image/global-menu-service/FP_PK/vendor/lyl2/product/102668069/ef8bc23b-f07e-4bc3-850d-0198caab9278.jpg
lyl2__chana-chaat-250gm,"Chana Chaat 250gm is a side dish available at Jalal Sons - Main Market ( Gulberg 2) in Gulberg, Lahore. It falls under the Fresh Salad category, is vegetarian, and has a mild spice level. It is served with a salad base. Its flavor profile is tangy. It is typically eaten as an anytime item. It is priced at PKR 349 and has a customer rating of 4.8/5.",Chana Chaat 250gm,Jalal Sons - Main Market ( Gulberg 2),Fresh Salad,side,anytime,vegetarian,vegetarian,mild,Unknown,vegetarian,tangy,salad,349.0,,4.8,Gulberg,Lahore,foodpanda/deliveryhero aggregator scrape,https://images.deliveryhero.io/image/global-menu-service/FP_PK/vendor/yijo/product/95b07790-29f9-48df-9e01-5d0cc4ad2a2e.jpg
lyl2__cheese-crust-roll,"Cheese Crust Roll is a main dish available at Jalal Sons - Main Market ( Gulberg 2) in Gulberg, Lahore. It falls under the Wraps category, is vegetarian, and has an unspecified spice level. It is Fast Food cuisine. It is served with a wrap base. Its flavor profile is cheesy. It is typically eaten as an anytime item. It is priced at PKR 595 and has a customer rating of 4.8/5.",Cheese Crust Roll,Jalal Sons - Main Market ( Gulberg 2),Wraps,main,anytime,vegetarian,vegetarian,none,Fast Food,vegetarian,cheesy,wrap,595.0,,4.8,Gulberg,Lahore,foodpanda/deliveryhero aggregator scrape,https://images.deliveryhero.io/image/global-menu-service/FP_PK/vendor/lyl2/product/b6a212cf-ed87-4cf3-bde6-315afd2a012e.jpg
lyl2__cheese-lover-pizza,"Cheese Lover Pizza is a main dish available at Jalal Sons - Main Market ( Gulberg 2) in Gulberg, Lahore. It falls under the Pizzas category, is vegetarian, and has an unspecified spice level. It is Italian cuisine. Its flavor profile is cheesy. It is typically eaten as an anytime item. It is priced at PKR 798 and has a customer rating of 4.8/5.",Cheese Lover Pizza,Jalal Sons - Main Market ( Gulberg 2),Pizzas,main,anytime,vegetarian,vegetarian,none,Italian,vegetarian,cheesy,unknown,798.0,,4.8,Gulberg,Lahore,foodpanda/deliveryhero aggregator scrape,https://images.deliveryhero.io/image/fd-pk/products/36392312.jpg
lyl2__cheese-twist-125gm,"Cheese Twist 125gm is a dessert dish available at Jalal Sons - Main Market ( Gulberg 2) in Gulberg, Lahore. It falls under the Puff Pastries category, is vegetarian, and has an unspecified spice level. It is Dessert cuisine. Its flavor profile is cheesy. It is typically eaten as an anytime item. It is priced at PKR 499 and has a customer rating of 4.8/5.",Cheese Twist 125gm,Jalal Sons - Main Market ( Gulberg 2),Puff Pastries,dessert,anytime,vegetarian,vegetarian,none,Dessert,vegetarian,cheesy,unknown,499.0,,4.8,Gulberg,Lahore,foodpanda/deliveryhero aggregator scrape,https://images.deliveryhero.io/image/global-menu-service/FP_PK/vendor/lyl2/product/13bb9ed5-252d-4046-8e75-1aa263790cee.jpg
lyl2__chicken-apple-250gm,"Chicken Apple 250gm is a side dish available at Jalal Sons - Main Market ( Gulberg 2) in Gulberg, Lahore. It falls under the Fresh Salad category, is non-vegetarian, and has an unspecified spice level. Its main protein is chicken. It is served with a salad base. Its flavor profile is fresh. It is typically eaten as an anytime item. It is tagged halal. It is priced at PKR 349 and has a customer rating of 4.8/5.",Chicken Apple 250gm,Jalal Sons - Main Market ( Gulberg 2),Fresh Salad,side,anytime,non_vegetarian,halal,none,Unknown,chicken,fresh,salad,349.0,,4.8,Gulberg,Lahore,foodpanda/deliveryhero aggregator scrape,https://images.deliveryhero.io/image/global-menu-service/FP_PK/vendor/yijo/product/ae6d1752-2ccb-4377-bcd0-08daa080a33d.jpg
lyl2__chicken-bbq-sandwich,"Chicken BBQ Sandwich is a main dish available at Jalal Sons - Main Market ( Gulberg 2) in Gulberg, Lahore. It falls under the Sandwiches category, is non-vegetarian, and has an unspecified spice level. It is Fast Food cuisine. Its main protein is chicken. Its flavor profile is smoky. It is typically eaten as an anytime item. It is tagged halal. It is priced at PKR 698 and has a customer rating of 4.8/5.",Chicken BBQ Sandwich,Jalal Sons - Main Market ( Gulberg 2),Sandwiches,main,anytime,non_vegetarian,halal,none,Fast Food,chicken,smoky,unknown,698.0,,4.8,Gulberg,Lahore,foodpanda/deliveryhero aggregator scrape,https://images.deliveryhero.io/image/fd-pk/Products/364233.jpg
lyl2__chicken-cheese-patties,"Chicken Cheese Patties is a dessert dish available at Jalal Sons - Main Market ( Gulberg 2) in Gulberg, Lahore. It falls under the Puff Pastries category, is non-vegetarian, and has an unspecified spice level. It is Dessert cuisine. Its main protein is chicken. Its flavor profile is cheesy. It is typically eaten as an anytime item. It is tagged halal. It is priced at PKR 198 and has a customer rating of 4.8/5.",Chicken Cheese Patties,Jalal Sons - Main Market ( Gulberg 2),Puff Pastries,dessert,anytime,non_vegetarian,halal,none,Dessert,chicken,cheesy,unknown,198.0,,4.8,Gulberg,Lahore,foodpanda/deliveryhero aggregator scrape,https://images.deliveryhero.io/image/fd-pk/Products/54934002.jpg
lyl2__chicken-chili-dry,"Chicken Chili Dry is a main dish available at Jalal Sons - Main Market ( Gulberg 2) in Gulberg, Lahore. It falls under the Pan Asian Main Course - Premium Entree category, is non-vegetarian, and has a hot spice level. Its main protein is chicken. Its flavor profile is spicy. It is typically eaten as an anytime item. It is tagged halal. It is priced at PKR 1498 and has a customer rating of 4.8/5.",Chicken Chili Dry,Jalal Sons - Main Market ( Gulberg 2),Pan Asian Main Course - Premium Entree,main,anytime,non_vegetarian,halal,hot,Unknown,chicken,spicy,unknown,1498.0,,4.8,Gulberg,Lahore,foodpanda/deliveryhero aggregator scrape,https://images.deliveryhero.io/image/global-menu-service/FP_PK/vendor/lyl2/product/cb7dfa51-85c4-449e-8392-f9f6e4dbbd42.jpg
lyl2__chicken-chow-mein,"Chicken Chow Mein is a main dish available at Jalal Sons - Main Market ( Gulberg 2) in Gulberg, Lahore. It falls under the Chow Mein category, is non-vegetarian, and has an unspecified spice level. It is Chinese cuisine. Its main protein is chicken. It is served with a noodles base. It is typically eaten as an anytime item. It is tagged halal. It is priced at PKR 1198 and has a customer rating of 4.8/5.",Chicken Chow Mein,Jalal Sons - Main Market ( Gulberg 2),Chow Mein,main,anytime,non_vegetarian,halal,none,Chinese,chicken,unknown,noodles,1198.0,,4.8,Gulberg,Lahore,foodpanda/deliveryhero aggregator scrape,https://images.deliveryhero.io/image/global-menu-service/FP_PK/vendor/lyl2/product/c3a8e5f0-1ff5-4c06-aa22-fbb6a5bba886.jpg
lyl2__chicken-club-sandwich,"Chicken Club Sandwich is a main dish available at Jalal Sons - Main Market ( Gulberg 2) in Gulberg, Lahore. It falls under the Sandwiches category, is non-vegetarian, and has an unspecified spice level. It is Fast Food cuisine. Its main protein is chicken. It is typically eaten as an anytime item. It is tagged halal. It is priced at PKR 798 and has a customer rating of 4.8/5.",Chicken Club Sandwich,Jalal Sons - Main Market ( Gulberg 2),Sandwiches,main,anytime,non_vegetarian,halal,none,Fast Food,chicken,unknown,unknown,798.0,,4.8,Gulberg,Lahore,foodpanda/deliveryhero aggregator scrape,https://images.deliveryhero.io/image/fd-pk/Products/364237.jpg
lyl2__chicken-corn-soup,"Chicken Corn Soup is an appetizer dish available at Jalal Sons - Main Market ( Gulberg 2) in Gulberg, Lahore. It falls under the Starters category, is non-vegetarian, and has an unspecified spice level. Its main protein is chicken. It is served with a soup base. It is typically eaten as an anytime item. It is tagged halal. It is priced at PKR 498 and has a customer rating of 4.8/5.",Chicken Corn Soup,Jalal Sons - Main Market ( Gulberg 2),Starters,appetizer,anytime,non_vegetarian,halal,none,Unknown,chicken,unknown,soup,498.0,,4.8,Gulberg,Lahore,foodpanda/deliveryhero aggregator scrape,https://images.deliveryhero.io/image/global-menu-service/FP_PK/vendor/lyl2/product/42261a18-ca73-4d4b-815c-011f8317fe4d.jpg
lyl2__chicken-drumsticks-6pcs,"Chicken Drumsticks 6pcs is an appetizer dish available at Jalal Sons - Main Market ( Gulberg 2) in Gulberg, Lahore. It falls under the Starters category, is non-vegetarian, and has an unspecified spice level. Its main protein is chicken. It is typically eaten as an anytime item. It is tagged halal. It is priced at PKR 999 and has a customer rating of 4.8/5.",Chicken Drumsticks 6pcs,Jalal Sons - Main Market ( Gulberg 2),Starters,appetizer,anytime,non_vegetarian,halal,none,Unknown,chicken,unknown,unknown,999.0,,4.8,Gulberg,Lahore,foodpanda/deliveryhero aggregator scrape,https://images.deliveryhero.io/image/global-menu-service/FP_PK/vendor/lyl2/product/c19a6ada-e68f-4897-b173-7a8b2423c5be.jpg
lyl2__chicken-fajita-pizza,"Chicken Fajita Pizza is a main dish available at Jalal Sons - Main Market ( Gulberg 2) in Gulberg, Lahore. It falls under the Pizzas category, is non-vegetarian, and has an unspecified spice level. It is Italian cuisine. Its main protein is chicken. It is typically eaten as an anytime item. It is tagged halal. It is priced at PKR 798 and has a customer rating of 4.8/5.",Chicken Fajita Pizza,Jalal Sons - Main Market ( Gulberg 2),Pizzas,main,anytime,non_vegetarian,halal,none,Italian,chicken,unknown,unknown,798.0,,4.8,Gulberg,Lahore,foodpanda/deliveryhero aggregator scrape,https://images.deliveryhero.io/image/fd-pk/products/36392310.jpg
lyl2__chicken-fajita-sandwich,"Chicken Fajita Sandwich is a main dish available at Jalal Sons - Main Market ( Gulberg 2) in Gulberg, Lahore. It falls under the Sandwiches category, is non-vegetarian, and has a mild spice level. It is Fast Food cuisine. Its main protein is chicken. It is typically eaten as an anytime item. It is tagged halal. It is priced at PKR 698 and has a customer rating of 4.8/5.",Chicken Fajita Sandwich,Jalal Sons - Main Market ( Gulberg 2),Sandwiches,main,anytime,non_vegetarian,halal,mild,Fast Food,chicken,unknown,unknown,698.0,,4.8,Gulberg,Lahore,foodpanda/deliveryhero aggregator scrape,https://images.deliveryhero.io/image/fd-pk/Products/972692.jpg
lyl2__chicken-fillet-burger,"Chicken Fillet Burger is a main dish available at Jalal Sons - Main Market ( Gulberg 2) in Gulberg, Lahore. It falls under the Burgers category, is non-vegetarian, and has an unspecified spice level. It is American cuisine. Its main protein is chicken. It is served with a burger_bun base. It is typically eaten as an anytime item. It is tagged halal. It is priced at PKR 698 and has a customer rating of 4.8/5.",Chicken Fillet Burger,Jalal Sons - Main Market ( Gulberg 2),Burgers,main,anytime,non_vegetarian,halal,none,American,chicken,unknown,burger_bun,698.0,,4.8,Gulberg,Lahore,foodpanda/deliveryhero aggregator scrape,https://foodpanda.dhmedia.io/image/global-menu-service/FP_PK/vendor/lyl2/product/103096527/bd2347f9-17ed-4682-9f53-80641da35da9.jpg
lyl2__chicken-fillet-duo,"Chicken Fillet Duo is a main dish available at Jalal Sons - Main Market ( Gulberg 2) in Gulberg, Lahore. It falls under the Jalal Sons Mega Deals category, is non-vegetarian, and has an unspecified spice level. Its main protein is chicken. It is typically eaten as an anytime item. It is tagged halal. It is priced at PKR 1199 and has a customer rating of 4.8/5.",Chicken Fillet Duo,Jalal Sons - Main Market ( Gulberg 2),Jalal Sons Mega Deals,main,anytime,non_vegetarian,halal,none,Unknown,chicken,unknown,unknown,1199.00032,,4.8,Gulberg,Lahore,foodpanda/deliveryhero aggregator scrape,https://images.deliveryhero.io/image/global-menu-service/FP_PK/vendor/lyl2/product/103146642/a7b74be0-ec15-4daa-831c-e2caffaf0bd5.jpg
lyl2__chicken-manchurian,"Chicken Manchurian is a main dish available at Jalal Sons - Main Market ( Gulberg 2) in Gulberg, Lahore. It falls under the Pan Asian Main Course - Classic Entree category, is non-vegetarian, and has an unspecified spice level. It is Chinese cuisine. Its main protein is chicken. It is typically eaten as an anytime item. It is tagged halal. It is priced at PKR 1198 and has a customer rating of 4.8/5.",Chicken Manchurian,Jalal Sons - Main Market ( Gulberg 2),Pan Asian Main Course - Classic Entree,main,anytime,non_vegetarian,halal,none,Chinese,chicken,unknown,unknown,1198.0,,4.8,Gulberg,Lahore,foodpanda/deliveryhero aggregator scrape,https://images.deliveryhero.io/image/global-menu-service/FP_PK/vendor/lyl2/product/1db3a1f0-ce15-49d6-95be-d9f3cda5aadd.jpg
lyl2__chicken-patties,"Chicken Patties is a dessert dish available at Jalal Sons - Main Market ( Gulberg 2) in Gulberg, Lahore. It falls under the Puff Pastries category, is non-vegetarian, and has an unspecified spice level. It is Dessert cuisine. Its main protein is chicken. It is typically eaten as an anytime item. It is tagged halal. It is priced at PKR 194 and has a customer rating of 4.8/5.",Chicken Patties,Jalal Sons - Main Market ( Gulberg 2),Puff Pastries,dessert,anytime,non_vegetarian,halal,none,Dessert,chicken,unknown,unknown,194.0,,4.8,Gulberg,Lahore,foodpanda/deliveryhero aggregator scrape,https://images.deliveryhero.io/image/fd-pk/Products/30612976.jpg
lyl2__chicken-patties-bitesize,"Chicken Patties Bitesize is a dessert dish available at Jalal Sons - Main Market ( Gulberg 2) in Gulberg, Lahore. It falls under the Puff Pastries category, is non-vegetarian, and has an unspecified spice level. It is Dessert cuisine. Its main protein is chicken. It is typically eaten as an anytime item. It is tagged halal. It is priced at PKR 100 and has a customer rating of 4.8/5.",Chicken Patties Bitesize,Jalal Sons - Main Market ( Gulberg 2),Puff Pastries,dessert,anytime,non_vegetarian,halal,none,Dessert,chicken,unknown,unknown,100.0,,4.8,Gulberg,Lahore,foodpanda/deliveryhero aggregator scrape,https://images.deliveryhero.io/image/fd-pk/products/36364206.jpg
lyl2__chicken-sandwich-duo,"Chicken Sandwich Duo is a main dish available at Jalal Sons - Main Market ( Gulberg 2) in Gulberg, Lahore. It falls under the Jalal Sons Mega Deals category, is non-vegetarian, and has an unspecified spice level. It is Fast Food cuisine. Its main protein is chicken. It is typically eaten as an anytime item. It is tagged halal. It is priced at PKR 775 and has a customer rating of 4.8/5.",Chicken Sandwich Duo,Jalal Sons - Main Market ( Gulberg 2),Jalal Sons Mega Deals,main,anytime,non_vegetarian,halal,none,Fast Food,chicken,unknown,unknown,775.04,,4.8,Gulberg,Lahore,foodpanda/deliveryhero aggregator scrape,https://images.deliveryhero.io/image/global-menu-service/FP_PK/vendor/lyl2/product/103146846/ea57a92f-73fc-45d7-887e-9ab80ff99e54.jpg
lyl2__chicken-supreme-pizza,"Chicken Supreme Pizza is a main dish available at Jalal Sons - Main Market ( Gulberg 2) in Gulberg, Lahore. It falls under the Pizzas category, is non-vegetarian, and has an unspecified spice level. It is Italian cuisine. Its main protein is chicken. It is typically eaten as an anytime item. It is tagged halal. It is priced at PKR 798 and has a customer rating of 4.8/5.",Chicken Supreme Pizza,Jalal Sons - Main Market ( Gulberg 2),Pizzas,main,anytime,non_vegetarian,halal,none,Italian,chicken,unknown,unknown,798.0,,4.8,Gulberg,Lahore,foodpanda/deliveryhero aggregator scrape,https://images.deliveryhero.io/image/fd-pk/products/36392311.jpg
lyl2__chicken-tikka-pizza,"Chicken Tikka Pizza is a main dish available at Jalal Sons - Main Market ( Gulberg 2) in Gulberg, Lahore. It falls under the Pizzas category, is non-vegetarian, and has a mild spice level. It is Pakistani cuisine. Its main protein is chicken. Its flavor profile is smoky. It is typically eaten as an anytime item. It is tagged halal. It is priced at PKR 798 and has a customer rating of 4.8/5.",Chicken Tikka Pizza,Jalal Sons - Main Market ( Gulberg 2),Pizzas,main,anytime,non_vegetarian,halal,mild,Pakistani,chicken,smoky,unknown,798.0,,4.8,Gulberg,Lahore,foodpanda/deliveryhero aggregator scrape,https://images.deliveryhero.io/image/fd-pk/products/36392305.jpg
lyl2__chicken-tikka-sandwich,"Chicken Tikka Sandwich is a main dish available at Jalal Sons - Main Market ( Gulberg 2) in Gulberg, Lahore. It falls under the Sandwiches category, is non-vegetarian, and has a mild spice level. It is Pakistani cuisine. Its main protein is chicken. Its flavor profile is smoky. It is typically eaten as an anytime item. It is tagged halal. It is priced at PKR 698 and has a customer rating of 4.8/5.",Chicken Tikka Sandwich,Jalal Sons - Main Market ( Gulberg 2),Sandwiches,main,anytime,non_vegetarian,halal,mild,Pakistani,chicken,smoky,unknown,698.0,,4.8,Gulberg,Lahore,foodpanda/deliveryhero aggregator scrape,https://images.deliveryhero.io/image/fd-pk/Products/364231.jpg
lyl2__chipotle-sauce,"Chipotle Sauce is a sauce_condiment dish available at Jalal Sons - Main Market ( Gulberg 2) in Gulberg, Lahore. It falls under the Sides category, is of unconfirmed vegetarian/non-vegetarian status, and has a mild spice level. It is typically eaten as an anytime item. It is priced at PKR 100 and has a customer rating of 4.8/5.",Chipotle Sauce,Jalal Sons - Main Market ( Gulberg 2),Sides,sauce_condiment,anytime,uncertain,none,mild,Unknown,none,unknown,none,100.0,,4.8,Gulberg,Lahore,foodpanda/deliveryhero aggregator scrape,https://images.deliveryhero.io/image/global-menu-service/FP_PK/vendor/lyl2/product/9c219266-a62f-49c7-865c-5601987afcea.jpg
lyl2__chocolate-chip-brownie,"Chocolate Chip Brownie is a dessert dish available at Jalal Sons - Main Market ( Gulberg 2) in Gulberg, Lahore. It falls under the Brownies category, is vegetarian, and has an unspecified spice level. It is Dessert cuisine. Its flavor profile is sweet. It is typically eaten as an anytime item. It is priced at PKR 299 and has a customer rating of 4.8/5.",Chocolate Chip Brownie,Jalal Sons - Main Market ( Gulberg 2),Brownies,dessert,anytime,vegetarian,vegetarian,none,Dessert,vegetarian,sweet,unknown,299.0,,4.8,Gulberg,Lahore,foodpanda/deliveryhero aggregator scrape,https://images.deliveryhero.io/image/fd-pk/Products/36364292.jpg
lyl2__classic-hazelnut-cake,"Classic Hazelnut Cake is a dessert dish available at Jalal Sons - Main Market ( Gulberg 2) in Gulberg, Lahore. It falls under the Cakes category, is vegetarian, and has an unspecified spice level. It is Dessert cuisine. It is served with a cake base. Its flavor profile is sweet. It is typically eaten as an anytime item. It is priced at PKR 2298 and has a customer rating of 4.8/5.",Classic Hazelnut Cake,Jalal Sons - Main Market ( Gulberg 2),Cakes,dessert,anytime,vegetarian,vegetarian,none,Dessert,vegetarian,sweet,cake,2298.0,,4.8,Gulberg,Lahore,foodpanda/deliveryhero aggregator scrape,https://images.deliveryhero.io/image/global-menu-service/FP_PK/vendor/lyl2/product/102599226/01808ba7-1b28-469a-ad3e-aa7ee1439748.jpg
lyl2__classic-taiwa-chocolate-cake,"Classic Taiwa Chocolate Cake is a dessert dish available at Jalal Sons - Main Market ( Gulberg 2) in Gulberg, Lahore. It falls under the Cakes category, is vegetarian, and has an unspecified spice level. It is Dessert cuisine. It is served with a cake base. Its flavor profile is sweet. It is typically eaten as an anytime item. It is priced at PKR 2298 and has a customer rating of 4.8/5.",Classic Taiwa Chocolate Cake,Jalal Sons - Main Market ( Gulberg 2),Cakes,dessert,anytime,vegetarian,vegetarian,none,Dessert,vegetarian,sweet,cake,2298.0,,4.8,Gulberg,Lahore,foodpanda/deliveryhero aggregator scrape,https://images.deliveryhero.io/image/global-menu-service/FP_PK/vendor/lyl2/product/021b40b4-5c4b-4311-98b5-c8862e77a703.jpg
lyl2__coca-cola-350ml,"Coca Cola 350ml is a beverage dish available at Jalal Sons - Main Market ( Gulberg 2) in Gulberg, Lahore. It falls under the Beverages category, is vegetarian, and has an unspecified spice level. It is Cafe cuisine. It is served with a beverage base. It is typically eaten as an anytime item. It is priced at PKR 140 and has a customer rating of 4.8/5.",Coca Cola 350ml,Jalal Sons - Main Market ( Gulberg 2),Beverages,beverage,anytime,vegetarian,vegetarian,none,Cafe,none,unknown,beverage,140.0,,4.8,Gulberg,Lahore,foodpanda/deliveryhero aggregator scrape,https://images.deliveryhero.io/image/global-menu-service/FP_PK/vendor/lyl2/product/101949213/fa005d9c-927a-4fd1-9f83-f9b446c34952.jpg
lyl2__coconut-macaroons-250gm,"Coconut Macaroons 250gm is a dessert dish available at Jalal Sons - Main Market ( Gulberg 2) in Gulberg, Lahore. It falls under the Biscuits & Cookies category, is vegetarian, and has an unspecified spice level. It is Dessert cuisine. It is typically eaten as an anytime item. It is priced at PKR 998 and has a customer rating of 4.8/5.",Coconut Macaroons 250gm,Jalal Sons - Main Market ( Gulberg 2),Biscuits & Cookies,dessert,anytime,vegetarian,vegetarian,none,Dessert,vegetarian,unknown,unknown,998.0,,4.8,Gulberg,Lahore,foodpanda/deliveryhero aggregator scrape,https://images.deliveryhero.io/image/global-menu-service/FP_PK/vendor/lyl2/product/102581009/89f019f6-a0b7-40da-9ca5-44d3dcdef691.jpg
lyl2__coconut-pink-cham-cham,"Coconut Pink Cham Cham is a dessert dish available at Jalal Sons - Main Market ( Gulberg 2) in Gulberg, Lahore. It falls under the Sweets category, is non-vegetarian, and has an unspecified spice level. It is Dessert cuisine. Its flavor profile is sweet. It is typically eaten as an anytime item. It is tagged halal. It is priced at PKR 499 and has a customer rating of 4.8/5.",Coconut Pink Cham Cham,Jalal Sons - Main Market ( Gulberg 2),Sweets,dessert,anytime,non_vegetarian,halal,none,Dessert,unknown,sweet,unknown,499.0,,4.8,Gulberg,Lahore,foodpanda/deliveryhero aggregator scrape,https://images.deliveryhero.io/image/fd-pk/Products/58589879.jpg
