interaction_id,user_id,food_id,timestamp,cuisine,protein,flavor,spice_level,base,meal_type,cuisine_match,protein_match,flavor_match,spice_level_match,base_match,meal_type_match,taste_match_score,previous_likes,previous_dislikes,previous_saves,previous_skips,previous_interactions,days_since_previous_interaction,hour,day_of_week,target
I04376,U050,F018,2026-03-04T00:14:00,Chinese,Fish,Sour,High,Pasta,Lunch,0.0,0.0,0.0,0.0,1.0,0.0,0.16666666666666666,11.0,18.0,5.0,21.0,70.0,3.4652777777777777,0,2,0
I03733,U006,F036,2026-01-02T00:46:00,Pakistani,Chicken,Savory,Low,Rice,Breakfast,0.0,0.0,0.0,1.0,1.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,-1.0,0,4,0
I04161,U006,F020,2026-01-04T00:09:00,Mexican,Vegetarian,Sour,High,Pasta,Dinner,0.0,0.0,1.0,0.0,0.0,1.0,0.3333333333333333,0.0,1.0,0.0,0.0,1.0,1.9743055555555555,0,6,0
I01449,U006,F049,2026-01-04T19:59:00,Mexican,Mutton,Savory,Low,Curry,Snack,0.0,1.0,0.0,1.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.0,1.0,3.0,0.24722222222222223,19,6,1
I04774,U006,F083,2026-01-06T01:54:00,Indian,Fish,Spicy,High,Curry,Dinner,0.0,0.0,0.0,0.0,0.0,1.0,0.16666666666666666,1.0,1.0,0.0,1.0,4.0,1.2465277777777777,1,1,1
I04182,U006,F097,2026-01-06T05:00:00,Thai,Fish,Spicy,Medium,Pasta,Breakfast,1.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,1.0,1.0,0.0,1.0,5.0,0.12916666666666668,5,1,0
I03976,U006,F052,2026-01-06T11:41:00,Pakistani,Vegetarian,Spicy,High,Curry,Breakfast,0.0,0.0,0.0,0.0,0.0,1.0,0.16666666666666666,1.0,1.0,0.0,2.0,6.0,0.27847222222222223,11,1,0
I03302,U006,F041,2026-01-06T12:22:00,Mexican,Chicken,Savory,Low,Pasta,Dinner,0.0,0.0,0.0,1.0,0.0,1.0,0.3333333333333333,1.0,1.0,0.0,3.0,7.0,0.02847222222222222,12,1,1
I01260,U006,F069,2026-01-06T16:46:00,Mexican,Chicken,Sweet,High,Pasta,Lunch,0.0,0.0,1.0,0.0,0.0,0.0,0.16666666666666666,2.0,1.0,0.0,3.0,8.0,0.18333333333333332,16,1,0
I04820,U006,F034,2026-01-06T20:36:00,Thai,Fish,Savory,Low,Noodles,Breakfast,1.0,0.0,0.0,1.0,1.0,1.0,0.6666666666666666,2.0,1.0,0.0,4.0,9.0,0.1597222222222222,20,1,1
I01750,U006,F072,2026-01-07T13:25:00,Chinese,Chicken,Sour,Low,Pasta,Lunch,0.0,0.0,1.0,1.0,0.0,0.0,0.3333333333333333,3.0,1.0,0.0,4.0,10.0,0.7006944444444444,13,2,0
I04874,U006,F033,2026-01-07T16:10:00,Mexican,Mutton,Sour,High,Bread,Snack,0.0,1.0,1.0,0.0,1.0,0.0,0.5,3.0,1.0,0.0,5.0,11.0,0.11458333333333333,16,2,0
I01904,U006,F036,2026-01-09T15:02:00,Pakistani,Chicken,Savory,Low,Rice,Breakfast,0.0,0.0,0.0,1.0,1.0,1.0,0.5,3.0,2.0,0.0,5.0,12.0,1.9527777777777777,15,4,0
I04406,U006,F049,2026-01-09T18:46:00,Mexican,Mutton,Savory,Low,Curry,Snack,0.0,1.0,0.0,1.0,0.0,0.0,0.3333333333333333,3.0,2.0,0.0,6.0,13.0,0.15555555555555556,18,4,0
I00984,U006,F011,2026-01-10T03:43:00,Pakistani,Beef,Sweet,Low,Noodles,Breakfast,0.0,0.0,1.0,1.0,1.0,1.0,0.6666666666666666,3.0,2.0,0.0,7.0,14.0,0.3729166666666667,3,5,1
I02488,U006,F097,2026-01-11T14:05:00,Thai,Fish,Spicy,Medium,Pasta,Breakfast,1.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,4.0,2.0,0.0,7.0,15.0,1.4319444444444445,14,6,0
I00791,U006,F015,2026-01-11T17:52:00,Indian,Fish,Sweet,High,Curry,Lunch,0.0,0.0,1.0,0.0,0.0,0.0,0.16666666666666666,4.0,3.0,0.0,7.0,16.0,0.15763888888888888,17,6,0
I03330,U006,F088,2026-01-11T22:45:00,Pakistani,Beef,Sweet,Low,Noodles,Lunch,0.0,0.0,1.0,1.0,1.0,0.0,0.5,4.0,3.0,0.0,8.0,17.0,0.20347222222222222,22,6,1
I00612,U006,F019,2026-01-12T02:11:00,Italian,Beef,Spicy,High,Curry,Dinner,0.0,0.0,0.0,0.0,0.0,1.0,0.16666666666666666,5.0,3.0,0.0,8.0,18.0,0.14305555555555555,2,0,0
I02043,U006,F073,2026-01-12T06:13:00,Chinese,Fish,Sweet,Medium,Noodles,Lunch,0.0,0.0,1.0,0.0,1.0,0.0,0.3333333333333333,5.0,3.0,0.0,9.0,19.0,0.16805555555555557,6,0,0
I02070,U006,F024,2026-01-12T08:21:00,Thai,Chicken,Savory,High,Curry,Dinner,1.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,5.0,4.0,0.0,9.0,20.0,0.08888888888888889,8,0,1
I01006,U006,F069,2026-01-12T17:28:00,Mexican,Chicken,Sweet,High,Pasta,Lunch,0.0,0.0,1.0,0.0,0.0,0.0,0.16666666666666666,6.0,4.0,0.0,9.0,21.0,0.3798611111111111,17,0,0
I01533,U006,F040,2026-01-12T21:39:00,Mexican,Fish,Sweet,Medium,Pasta,Snack,0.0,0.0,1.0,0.0,0.0,0.0,0.16666666666666666,6.0,4.0,0.0,10.0,22.0,0.17430555555555555,21,0,0
I02834,U006,F011,2026-01-13T14:59:00,Pakistani,Beef,Sweet,Low,Noodles,Breakfast,0.0,0.0,1.0,1.0,1.0,1.0,0.6666666666666666,6.0,5.0,0.0,10.0,23.0,0.7222222222222222,14,1,0
I00043,U006,F048,2026-01-13T22:11:00,Chinese,Beef,Sweet,Low,Rice,Breakfast,0.0,0.0,1.0,1.0,1.0,1.0,0.6666666666666666,6.0,5.0,0.0,11.0,24.0,0.3,22,1,1
I02700,U006,F008,2026-01-14T15:19:00,Italian,Mutton,Creamy,Medium,Rice,Snack,0.0,1.0,1.0,0.0,1.0,0.0,0.5,7.0,5.0,0.0,11.0,25.0,0.7138888888888889,15,2,0
I01593,U006,F091,2026-01-18T13:56:00,Indian,Beef,Spicy,High,Rice,Breakfast,0.0,0.0,0.0,0.0,1.0,1.0,0.3333333333333333,7.0,6.0,0.0,11.0,28.0,2.522222222222222,13,6,0
I03362,U006,F050,2026-01-18T21:02:00,Thai,Vegetarian,Spicy,Low,Curry,Breakfast,1.0,0.0,0.0,1.0,0.0,1.0,0.5,7.0,7.0,0.0,11.0,29.0,0.29583333333333334,21,6,1
I01522,U006,F047,2026-01-19T07:42:00,Indian,Mutton,Sour,Medium,Pasta,Snack,0.0,1.0,1.0,0.0,0.0,0.0,0.3333333333333333,8.0,7.0,0.0,11.0,31.0,0.39166666666666666,7,0,0
I04814,U006,F093,2026-01-19T08:09:00,Pakistani,Vegetarian,Spicy,Low,Pasta,Lunch,0.0,0.0,0.0,1.0,0.0,0.0,0.16666666666666666,8.0,7.0,0.0,12.0,32.0,0.01875,8,0,0
I03835,U006,F050,2026-01-20T08:01:00,Thai,Vegetarian,Spicy,Low,Curry,Breakfast,1.0,0.0,0.0,1.0,0.0,1.0,0.5,8.0,8.0,0.0,12.0,33.0,0.9944444444444445,8,1,0
I02080,U006,F044,2026-01-20T09:43:00,Pakistani,Fish,Creamy,Low,Rice,Breakfast,0.0,0.0,1.0,1.0,1.0,1.0,0.6666666666666666,8.0,8.0,0.0,13.0,34.0,0.07083333333333333,9,1,1
I02843,U006,F047,2026-01-20T13:49:00,Indian,Mutton,Sour,Medium,Pasta,Snack,0.0,1.0,1.0,0.0,0.0,0.0,0.3333333333333333,9.0,8.0,0.0,13.0,35.0,0.17083333333333334,13,1,0
I00790,U006,F033,2026-01-21T04:13:00,Mexican,Mutton,Sour,High,Bread,Snack,0.0,1.0,1.0,0.0,1.0,0.0,0.5,9.0,9.0,0.0,13.0,36.0,0.6,4,2,1
I03711,U006,F095,2026-01-21T20:13:00,Thai,Vegetarian,Sour,High,Pasta,Lunch,1.0,0.0,1.0,0.0,0.0,0.0,0.3333333333333333,9.0,9.0,1.0,13.0,37.0,0.6666666666666666,20,2,0
I00590,U006,F028,2026-01-22T07:29:00,Italian,Beef,Creamy,High,Rice,Dinner,0.0,0.0,1.0,0.0,1.0,1.0,0.5,9.0,9.0,1.0,14.0,38.0,0.46944444444444444,7,3,1
I02498,U006,F075,2026-01-22T13:33:00,Italian,Mutton,Creamy,Medium,Curry,Dinner,0.0,1.0,1.0,0.0,0.0,1.0,0.5,9.0,9.0,1.0,14.0,39.0,0.25277777777777777,13,3,0
I03333,U006,F041,2026-01-24T11:50:00,Mexican,Chicken,Savory,Low,Pasta,Dinner,0.0,0.0,0.0,1.0,0.0,1.0,0.3333333333333333,9.0,9.0,1.0,15.0,41.0,1.675,11,5,1
I00064,U006,F094,2026-01-24T18:37:00,Indian,Vegetarian,Creamy,High,Bread,Snack,0.0,0.0,1.0,0.0,1.0,0.0,0.3333333333333333,10.0,9.0,1.0,15.0,42.0,0.2826388888888889,18,5,0
I02089,U006,F020,2026-01-26T17:34:00,Mexican,Vegetarian,Sour,High,Pasta,Dinner,0.0,0.0,1.0,0.0,0.0,1.0,0.3333333333333333,10.0,9.0,1.0,16.0,44.0,1.5673611111111112,17,0,1
I01852,U006,F075,2026-01-27T01:08:00,Italian,Mutton,Creamy,Medium,Curry,Dinner,0.0,1.0,1.0,0.0,0.0,1.0,0.5,10.0,9.0,1.0,16.0,45.0,0.31527777777777777,1,1,1
I03838,U006,F071,2026-02-01T01:23:00,Mexican,Mutton,Sour,High,Noodles,Dinner,0.0,1.0,1.0,0.0,1.0,1.0,0.6666666666666666,10.0,9.0,1.0,16.0,48.0,2.6569444444444446,1,6,1
I02162,U006,F008,2026-02-01T08:44:00,Italian,Mutton,Creamy,Medium,Rice,Snack,0.0,1.0,1.0,0.0,1.0,0.0,0.5,10.0,9.0,1.0,16.0,49.0,0.30625,8,6,1
I01172,U006,F062,2026-02-01T17:51:00,Mexican,Mutton,Spicy,High,Bread,Snack,0.0,1.0,0.0,0.0,1.0,0.0,0.3333333333333333,10.0,9.0,2.0,16.0,50.0,0.3798611111111111,17,6,1
I02333,U006,F044,2026-02-02T00:41:00,Pakistani,Fish,Creamy,Low,Rice,Breakfast,0.0,0.0,1.0,1.0,1.0,1.0,0.6666666666666666,10.0,9.0,2.0,16.0,52.0,0.19583333333333333,0,0,1
I01144,U006,F041,2026-02-03T03:59:00,Mexican,Chicken,Savory,Low,Pasta,Dinner,0.0,0.0,0.0,1.0,0.0,1.0,0.3333333333333333,11.0,9.0,2.0,16.0,54.0,0.4076388888888889,3,1,0
I02827,U006,F044,2026-02-03T11:20:00,Pakistani,Fish,Creamy,Low,Rice,Breakfast,0.0,0.0,1.0,1.0,1.0,1.0,0.6666666666666666,11.0,9.0,2.0,17.0,55.0,0.30625,11,1,1
I02863,U006,F061,2026-02-05T09:55:00,Mexican,Vegetarian,Spicy,Medium,Bread,Lunch,0.0,0.0,0.0,0.0,1.0,0.0,0.16666666666666666,12.0,9.0,2.0,17.0,58.0,0.05486111111111111,9,3,0
I00408,U006,F050,2026-02-05T17:44:00,Thai,Vegetarian,Spicy,Low,Curry,Breakfast,1.0,0.0,0.0,1.0,0.0,1.0,0.5,12.0,9.0,2.0,18.0,59.0,0.32569444444444445,17,3,0
I03547,U006,F083,2026-02-06T02:11:00,Indian,Fish,Spicy,High,Curry,Dinner,0.0,0.0,0.0,0.0,0.0,1.0,0.16666666666666666,12.0,9.0,2.0,19.0,60.0,0.35208333333333336,2,4,0
I04583,U006,F029,2026-02-08T20:03:00,Indian,Chicken,Savory,Medium,Bread,Lunch,0.0,0.0,0.0,0.0,1.0,0.0,0.16666666666666666,12.0,9.0,2.0,20.0,61.0,2.7444444444444445,20,6,0
I00226,U006,F046,2026-02-11T13:08:00,Chinese,Fish,Savory,Low,Pasta,Breakfast,0.0,0.0,0.0,1.0,0.0,1.0,0.3333333333333333,12.0,9.0,2.0,21.0,62.0,2.7118055555555554,13,2,0
I03306,U006,F065,2026-02-11T23:51:00,Mexican,Fish,Creamy,High,Pasta,Breakfast,0.0,0.0,1.0,0.0,0.0,1.0,0.3333333333333333,12.0,9.0,2.0,22.0,63.0,0.4465277777777778,23,2,0
I04667,U006,F090,2026-02-12T21:50:00,Indian,Fish,Creamy,Low,Pasta,Snack,0.0,0.0,1.0,1.0,0.0,0.0,0.3333333333333333,12.0,10.0,2.0,22.0,64.0,0.9159722222222222,21,3,1
I00743,U006,F015,2026-02-14T06:30:00,Indian,Fish,Sweet,High,Curry,Lunch,0.0,0.0,1.0,0.0,0.0,0.0,0.16666666666666666,13.0,10.0,2.0,22.0,65.0,1.3611111111111112,6,5,0
I01807,U006,F038,2026-02-15T08:29:00,Chinese,Vegetarian,Spicy,High,Curry,Snack,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,10.0,2.0,23.0,66.0,1.082638888888889,8,6,0
I01761,U006,F034,2026-02-15T19:03:00,Thai,Fish,Savory,Low,Noodles,Breakfast,1.0,0.0,0.0,1.0,1.0,1.0,0.6666666666666666,13.0,10.0,2.0,24.0,67.0,0.44027777777777777,19,6,0
I03267,U006,F010,2026-02-17T10:12:00,Mexican,Vegetarian,Sweet,High,Noodles,Breakfast,0.0,0.0,1.0,0.0,1.0,1.0,0.5,13.0,10.0,2.0,25.0,68.0,1.63125,10,1,1
I01937,U006,F020,2026-02-17T23:00:00,Mexican,Vegetarian,Sour,High,Pasta,Dinner,0.0,0.0,1.0,0.0,0.0,1.0,0.3333333333333333,13.0,10.0,3.0,25.0,69.0,0.5333333333333333,23,1,0
I01126,U006,F054,2026-02-18T19:28:00,Italian,Beef,Sweet,Low,Bread,Snack,0.0,0.0,1.0,1.0,1.0,0.0,0.5,13.0,10.0,3.0,26.0,71.0,0.4201388888888889,19,2,1
I02617,U006,F053,2026-02-19T20:59:00,Thai,Chicken,Sour,High,Curry,Dinner,1.0,0.0,1.0,0.0,0.0,1.0,0.5,14.0,10.0,3.0,26.0,73.0,0.33611111111111114,20,3,0
I00684,U006,F097,2026-02-20T02:26:00,Thai,Fish,Spicy,Medium,Pasta,Breakfast,1.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,14.0,10.0,3.0,27.0,74.0,0.22708333333333333,2,4,0
I02083,U006,F045,2026-02-21T00:25:00,Pakistani,Beef,Spicy,Medium,Pasta,Snack,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,11.0,3.0,27.0,76.0,0.4013888888888889,0,5,0
I04728,U006,F077,2026-02-21T16:06:00,Pakistani,Chicken,Creamy,Medium,Bread,Dinner,0.0,0.0,1.0,0.0,1.0,1.0,0.5,14.0,12.0,3.0,27.0,77.0,0.6534722222222222,16,5,1
I04904,U006,F069,2026-02-21T22:15:00,Mexican,Chicken,Sweet,High,Pasta,Lunch,0.0,0.0,1.0,0.0,0.0,0.0,0.16666666666666666,15.0,12.0,3.0,27.0,78.0,0.25625,22,5,1
I02668,U028,F071,2026-01-01T02:15:00,Mexican,Mutton,Sour,High,Noodles,Dinner,1.0,1.0,0.0,1.0,1.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,-1.0,2,3,1
I01683,U028,F046,2026-01-02T19:08:00,Chinese,Fish,Savory,Low,Pasta,Breakfast,0.0,0.0,1.0,1.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,1.0,1.7034722222222223,19,4,0
I04763,U028,F057,2026-01-02T19:27:00,Thai,Mutton,Spicy,Medium,Rice,Lunch,1.0,1.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,1.0,2.0,0.013194444444444444,19,4,0
I01677,U028,F061,2026-01-03T23:20:00,Mexican,Vegetarian,Spicy,Medium,Bread,Lunch,1.0,0.0,0.0,0.0,1.0,0.0,0.3333333333333333,0.0,0.0,0.0,2.0,3.0,1.1618055555555555,23,5,1
I03117,U028,F091,2026-01-04T06:58:00,Indian,Beef,Spicy,High,Rice,Breakfast,0.0,0.0,0.0,1.0,0.0,1.0,0.3333333333333333,1.0,0.0,0.0,2.0,4.0,0.31805555555555554,6,6,0
I01712,U028,F002,2026-01-04T21:05:00,Chinese,Beef,Savory,High,Curry,Breakfast,0.0,0.0,1.0,1.0,0.0,1.0,0.5,1.0,1.0,0.0,2.0,5.0,0.5881944444444445,21,6,0
I01173,U028,F038,2026-01-06T17:31:00,Chinese,Vegetarian,Spicy,High,Curry,Snack,0.0,0.0,0.0,1.0,0.0,0.0,0.16666666666666666,1.0,1.0,0.0,3.0,7.0,0.10208333333333333,17,1,0
I04251,U028,F064,2026-01-07T11:50:00,Pakistani,Chicken,Sweet,Low,Bread,Lunch,1.0,0.0,0.0,1.0,1.0,0.0,0.5,1.0,1.0,0.0,4.0,9.0,0.3368055555555556,11,2,0
I03848,U028,F057,2026-01-08T18:47:00,Thai,Mutton,Spicy,Medium,Rice,Lunch,1.0,1.0,0.0,0.0,0.0,0.0,0.3333333333333333,1.0,2.0,0.0,4.0,11.0,0.13055555555555556,18,3,1
I04986,U028,F094,2026-01-10T18:31:00,Indian,Vegetarian,Creamy,High,Bread,Snack,0.0,0.0,0.0,1.0,1.0,0.0,0.3333333333333333,2.0,2.0,0.0,4.0,12.0,1.988888888888889,18,5,1
I04533,U028,F025,2026-01-11T01:16:00,Mexican,Mutton,Savory,Medium,Pasta,Lunch,1.0,1.0,1.0,0.0,0.0,0.0,0.5,2.0,2.0,1.0,4.0,13.0,0.28125,1,6,0
I02436,U028,F088,2026-01-11T13:12:00,Pakistani,Beef,Sweet,Low,Noodles,Lunch,1.0,0.0,0.0,1.0,1.0,0.0,0.5,2.0,3.0,1.0,4.0,14.0,0.49722222222222223,13,6,1
I01186,U028,F081,2026-01-12T10:16:00,Mexican,Chicken,Sweet,High,Bread,Snack,1.0,0.0,0.0,1.0,1.0,0.0,0.5,3.0,3.0,1.0,4.0,15.0,0.8777777777777778,10,0,0
I00146,U028,F066,2026-01-13T06:18:00,Pakistani,Chicken,Spicy,High,Rice,Dinner,1.0,0.0,0.0,1.0,0.0,0.0,0.3333333333333333,3.0,3.0,1.0,5.0,16.0,0.8347222222222223,6,1,1
I04057,U028,F039,2026-01-13T13:16:00,Chinese,Fish,Sour,Low,Rice,Breakfast,0.0,0.0,0.0,1.0,0.0,1.0,0.3333333333333333,4.0,3.0,1.0,5.0,18.0,0.005555555555555556,13,1,1
I00210,U028,F083,2026-01-13T18:01:00,Indian,Fish,Spicy,High,Curry,Dinner,0.0,0.0,0.0,1.0,0.0,0.0,0.16666666666666666,5.0,3.0,1.0,5.0,20.0,0.02361111111111111,18,1,0
I00225,U028,F058,2026-01-14T00:53:00,Italian,Mutton,Spicy,Medium,Curry,Dinner,0.0,1.0,0.0,0.0,0.0,0.0,0.16666666666666666,5.0,3.0,1.0,6.0,21.0,0.2861111111111111,0,2,0
I01894,U028,F094,2026-01-14T18:53:00,Indian,Vegetarian,Creamy,High,Bread,Snack,0.0,0.0,0.0,1.0,1.0,0.0,0.3333333333333333,5.0,3.0,1.0,7.0,22.0,0.75,18,2,0
I00047,U028,F015,2026-01-16T01:37:00,Indian,Fish,Sweet,High,Curry,Lunch,0.0,0.0,0.0,1.0,0.0,0.0,0.16666666666666666,5.0,3.0,1.0,8.0,23.0,1.2805555555555554,1,4,0
I03098,U028,F076,2026-01-17T09:36:00,Pakistani,Chicken,Sweet,Low,Curry,Dinner,1.0,0.0,0.0,1.0,0.0,0.0,0.3333333333333333,5.0,4.0,1.0,8.0,24.0,1.332638888888889,9,5,1
I01476,U028,F041,2026-01-17T17:44:00,Mexican,Chicken,Savory,Low,Pasta,Dinner,1.0,0.0,1.0,1.0,0.0,0.0,0.5,6.0,4.0,1.0,8.0,25.0,0.3388888888888889,17,5,0
I01678,U028,F035,2026-01-19T02:21:00,Italian,Chicken,Creamy,High,Noodles,Lunch,0.0,0.0,0.0,1.0,1.0,0.0,0.3333333333333333,6.0,4.0,1.0,9.0,26.0,1.3590277777777777,2,0,1
I03216,U028,F010,2026-01-22T01:49:00,Mexican,Vegetarian,Sweet,High,Noodles,Breakfast,1.0,0.0,0.0,1.0,1.0,1.0,0.6666666666666666,7.0,4.0,1.0,9.0,28.0,1.1506944444444445,1,3,1
I04032,U028,F091,2026-01-23T00:36:00,Indian,Beef,Spicy,High,Rice,Breakfast,0.0,0.0,0.0,1.0,0.0,1.0,0.3333333333333333,8.0,4.0,1.0,9.0,30.0,0.93125,0,4,0
I01708,U028,F017,2026-01-23T13:45:00,Indian,Mutton,Savory,Low,Curry,Dinner,0.0,1.0,1.0,1.0,0.0,0.0,0.5,8.0,5.0,1.0,9.0,31.0,0.5479166666666667,13,4,0
I03704,U028,F005,2026-01-23T19:00:00,Mexican,Vegetarian,Sour,Low,Pasta,Dinner,1.0,0.0,0.0,1.0,0.0,0.0,0.3333333333333333,8.0,6.0,1.0,9.0,32.0,0.21875,19,4,0
I02189,U028,F049,2026-01-26T07:20:00,Mexican,Mutton,Savory,Low,Curry,Snack,1.0,1.0,1.0,1.0,0.0,0.0,0.6666666666666666,8.0,6.0,1.0,10.0,33.0,2.513888888888889,7,0,1
I01681,U028,F044,2026-01-26T11:55:00,Pakistani,Fish,Creamy,Low,Rice,Breakfast,1.0,0.0,0.0,1.0,0.0,1.0,0.5,8.0,6.0,2.0,10.0,34.0,0.1909722222222222,11,0,0
I04277,U028,F073,2026-01-26T18:48:00,Chinese,Fish,Sweet,Medium,Noodles,Lunch,0.0,0.0,0.0,0.0,1.0,0.0,0.16666666666666666,8.0,7.0,2.0,10.0,35.0,0.28680555555555554,18,0,0
I04696,U028,F055,2026-01-27T00:08:00,Chinese,Mutton,Sour,Medium,Rice,Breakfast,0.0,1.0,0.0,0.0,0.0,1.0,0.3333333333333333,8.0,7.0,2.0,11.0,36.0,0.2222222222222222,0,1,0
I00431,U028,F049,2026-01-28T15:55:00,Mexican,Mutton,Savory,Low,Curry,Snack,1.0,1.0,1.0,1.0,0.0,0.0,0.6666666666666666,8.0,7.0,2.0,12.0,37.0,1.6576388888888889,15,2,0
I01932,U028,F046,2026-01-31T10:00:00,Chinese,Fish,Savory,Low,Pasta,Breakfast,0.0,0.0,1.0,1.0,0.0,1.0,0.5,8.0,7.0,2.0,13.0,38.0,2.7534722222222223,10,5,1
I03628,U028,F021,2026-02-01T07:45:00,Chinese,Beef,Creamy,Medium,Rice,Breakfast,0.0,0.0,0.0,0.0,0.0,1.0,0.16666666666666666,8.0,7.0,3.0,13.0,40.0,0.8361111111111111,7,6,0
I03184,U028,F079,2026-02-01T23:51:00,Italian,Chicken,Sour,Low,Curry,Lunch,0.0,0.0,0.0,1.0,0.0,0.0,0.16666666666666666,8.0,7.0,3.0,14.0,41.0,0.6708333333333333,23,6,0
I01344,U028,F049,2026-02-02T18:47:00,Mexican,Mutton,Savory,Low,Curry,Snack,1.0,1.0,1.0,1.0,0.0,0.0,0.6666666666666666,8.0,7.0,3.0,15.0,42.0,0.7888888888888889,18,0,1
I01896,U028,F074,2026-02-03T05:32:00,Pakistani,Beef,Sour,Medium,Bread,Breakfast,1.0,0.0,0.0,0.0,1.0,1.0,0.5,8.0,7.0,3.0,15.0,43.0,0.4479166666666667,5,1,0
I01146,U028,F037,2026-02-03T17:38:00,Italian,Chicken,Creamy,Low,Bread,Snack,0.0,0.0,0.0,1.0,1.0,0.0,0.3333333333333333,8.0,7.0,3.0,16.0,44.0,0.5041666666666667,17,1,0
I02627,U028,F012,2026-02-04T12:30:00,Indian,Mutton,Sour,High,Bread,Lunch,0.0,1.0,0.0,1.0,1.0,0.0,0.5,8.0,8.0,3.0,16.0,45.0,0.7861111111111111,12,2,1
I03649,U028,F081,2026-02-08T04:39:00,Mexican,Chicken,Sweet,High,Bread,Snack,1.0,0.0,0.0,1.0,1.0,0.0,0.5,9.0,8.0,3.0,16.0,47.0,2.2430555555555554,4,6,0
I03987,U028,F092,2026-02-12T05:51:00,Indian,Beef,Spicy,High,Curry,Snack,0.0,0.0,0.0,1.0,0.0,0.0,0.16666666666666666,9.0,8.0,3.0,17.0,49.0,0.4777777777777778,5,3,0
I01303,U028,F004,2026-02-12T08:32:00,Chinese,Vegetarian,Creamy,Low,Curry,Lunch,0.0,0.0,0.0,1.0,0.0,0.0,0.16666666666666666,9.0,9.0,3.0,17.0,50.0,0.11180555555555556,8,3,0
I03934,U028,F016,2026-02-13T10:57:00,Mexican,Mutton,Savory,Low,Rice,Dinner,1.0,1.0,1.0,1.0,0.0,0.0,0.6666666666666666,9.0,9.0,3.0,18.0,52.0,0.9465277777777777,10,4,1
I04610,U028,F013,2026-02-13T12:51:00,Italian,Mutton,Spicy,High,Bread,Breakfast,0.0,1.0,0.0,1.0,1.0,1.0,0.6666666666666666,10.0,9.0,3.0,18.0,53.0,0.07916666666666666,12,4,1
I04961,U028,F077,2026-02-14T07:58:00,Pakistani,Chicken,Creamy,Medium,Bread,Dinner,1.0,0.0,0.0,0.0,1.0,0.0,0.3333333333333333,11.0,9.0,3.0,18.0,54.0,0.7965277777777777,7,5,1
I02427,U028,F053,2026-02-14T08:55:00,Thai,Chicken,Sour,High,Curry,Dinner,1.0,0.0,0.0,1.0,0.0,0.0,0.3333333333333333,12.0,9.0,3.0,18.0,55.0,0.03958333333333333,8,5,0
I00669,U028,F068,2026-02-14T16:26:00,Italian,Mutton,Savory,Medium,Noodles,Lunch,0.0,1.0,1.0,0.0,1.0,0.0,0.5,12.0,10.0,3.0,18.0,56.0,0.31319444444444444,16,5,0
I04003,U028,F017,2026-02-14T19:15:00,Indian,Mutton,Savory,Low,Curry,Dinner,0.0,1.0,1.0,1.0,0.0,0.0,0.5,12.0,10.0,3.0,19.0,57.0,0.11736111111111111,19,5,1
I01965,U028,F015,2026-02-14T23:47:00,Indian,Fish,Sweet,High,Curry,Lunch,0.0,0.0,0.0,1.0,0.0,0.0,0.16666666666666666,12.0,10.0,4.0,19.0,58.0,0.18888888888888888,23,5,1
I03941,U028,F099,2026-02-15T02:12:00,Thai,Chicken,Spicy,Low,Noodles,Snack,1.0,0.0,0.0,1.0,1.0,0.0,0.5,12.0,10.0,4.0,19.0,59.0,0.10069444444444445,2,6,1
I04873,U028,F062,2026-02-15T04:25:00,Mexican,Mutton,Spicy,High,Bread,Snack,1.0,1.0,0.0,1.0,1.0,0.0,0.6666666666666666,13.0,10.0,4.0,19.0,60.0,0.09236111111111112,4,6,1
I03120,U028,F051,2026-02-15T19:58:00,Chinese,Chicken,Creamy,Low,Noodles,Snack,0.0,0.0,0.0,1.0,1.0,0.0,0.3333333333333333,14.0,10.0,4.0,19.0,61.0,0.6479166666666667,19,6,0
I01238,U028,F017,2026-02-17T23:06:00,Indian,Mutton,Savory,Low,Curry,Dinner,0.0,1.0,1.0,1.0,0.0,0.0,0.5,14.0,11.0,4.0,19.0,62.0,2.1305555555555555,23,1,1
I04532,U028,F061,2026-02-18T10:03:00,Mexican,Vegetarian,Spicy,Medium,Bread,Lunch,1.0,0.0,0.0,0.0,1.0,0.0,0.3333333333333333,15.0,11.0,4.0,19.0,63.0,0.45625,10,2,0
I03710,U028,F088,2026-02-18T16:56:00,Pakistani,Beef,Sweet,Low,Noodles,Lunch,1.0,0.0,0.0,1.0,1.0,0.0,0.5,15.0,12.0,4.0,19.0,65.0,0.2847222222222222,16,2,1
